t,theta_deg,force_N,pin_radial_mm,pin_axial_mm,pen_travel_mm,pen_seat_mm,pen_stop_mm,pen_interface_mm
1.763500,-0.000001,0.000000,0.193840,0.025726,0.000000,0.000008,0.000000,0.000018
1.764000,-0.000001,0.000000,0.193840,0.025726,0.000000,0.000008,0.000000,0.000018
1.764500,-0.000001,0.000000,0.193840,0.025726,0.000000,0.000008,0.000000,0.000018
1.765000,-0.000001,0.000000,0.193840,0.025726,0.000000,0.000008,0.000000,0.000018
1.765500,-0.000001,0.000000,0.193840,0.025726,0.000000,0.000008,0.000000,0.000018
1.766000,-0.000001,0.000000,0.193840,0.025726,0.000000,0.000008,0.000000,0.000018
1.766500,-0.000001,0.000000,0.193840,0.025726,0.000000,0.000008,0.000000,0.000018
1.767000,-0.000001,0.000000,0.193840,0.025726,0.000000,0.000008,0.000000,0.000018
1.767500,-0.000001,0.000000,0.193840,0.025726,0.000000,0.000008,0.000000,0.000018
1.768000,-0.000001,0.000000,0.193840,0.025726,0.000000,0.000008,0.000000,0.000018
1.768500,-0.000001,0.000000,0.193840,0.025726,0.000000,0.000008,0.000000,0.000018
1.769000,-0.000001,0.000000,0.193840,0.025726,0.000000,0.000008,0.000000,0.000018
1.769500,-0.000001,0.000000,0.193840,0.025726,0.000000,0.000008,0.000000,0.000018
1.770000,-0.000001,0.000000,0.193840,0.025726,0.000000,0.000008,0.000000,0.000018
1.770500,-0.000001,0.000000,0.193840,0.025726,0.000000,0.000008,0.000000,0.000018
1.771000,-0.000001,0.000000,0.193840,0.025726,0.000000,0.000008,0.000000,0.000018
1.771500,-0.000001,0.000000,0.193840,0.025726,0.000000,0.000008,0.000000,0.000018
1.772000,-0.000001,0.000000,0.193840,0.025726,0.000000,0.000008,0.000000,0.000018
1.772500,-0.000001,0.000000,0.193840,0.025726,0.000000,0.000008,0.000000,0.000018
1.773000,-0.000001,0.000000,0.193840,0.025726,0.000000,0.000008,0.000000,0.000018
1.773500,-0.000001,0.000000,0.193840,0.025726,0.000000,0.000008,0.000000,0.000018
1.774000,-0.000001,0.000000,0.193840,0.025726,0.000000,0.000008,0.000000,0.000018
1.774500,-0.000001,0.000000,0.193840,0.025726,0.000000,0.000008,0.000000,0.000018
1.775000,-0.000001,0.000000,0.193840,0.025726,0.000000,0.000008,0.000000,0.000018
1.775500,-0.000001,0.000000,0.193840,0.025726,0.000000,0.000008,0.000000,0.000018
1.776000,-0.000001,0.000000,0.193840,0.025726,0.000000,0.000008,0.000000,0.000018
1.776500,-0.000001,0.000000,0.193840,0.025726,0.000000,0.000008,0.000000,0.000018
1.777000,-0.000001,0.000000,0.193840,0.025726,0.000000,0.000008,0.000000,0.000018
1.777500,-0.000001,0.000000,0.193840,0.025726,0.000000,0.000008,0.000000,0.000018
1.778000,-0.000001,0.000000,0.193840,0.025726,0.000000,0.000008,0.000000,0.000018
1.778500,-0.000001,0.000000,0.193840,0.025726,0.000000,0.000008,0.000000,0.000018
1.779000,-0.000001,0.000000,0.193840,0.025726,0.000000,0.000008,0.000000,0.000018
1.779500,-0.000001,0.000000,0.193840,0.025726,0.000000,0.000008,0.000000,0.000018
1.780000,-0.000001,0.000000,0.193840,0.025726,0.000000,0.000008,0.000000,0.000018
1.780500,-0.000001,0.000000,0.193840,0.025726,0.000000,0.000008,0.000000,0.000018
1.781000,-0.000001,0.000000,0.193840,0.025726,0.000000,0.000008,0.000000,0.000018
1.781500,-0.000001,0.000000,0.193840,0.025726,0.000000,0.000008,0.000000,0.000018
1.782000,-0.000001,0.000000,0.193840,0.025726,0.000000,0.000008,0.000000,0.000018
1.782500,-0.000001,0.000000,0.193840,0.025726,0.000000,0.000008,0.000000,0.000018
1.783000,-0.000001,0.000000,0.193840,0.025726,0.000000,0.000008,0.000000,0.000018
1.783500,-0.000001,0.000000,0.193840,0.025726,0.000000,0.000008,0.000000,0.000018
1.784000,-0.000001,0.000000,0.193840,0.025726,0.000000,0.000008,0.000000,0.000018
1.784500,-0.000001,0.000000,0.193840,0.025726,0.000000,0.000008,0.000000,0.000018
1.785000,-0.000001,0.000000,0.193840,0.025726,0.000000,0.000008,0.000000,0.000018
1.785500,-0.000001,0.000000,0.193840,0.025726,0.000000,0.000008,0.000000,0.000018
1.786000,-0.000001,0.000000,0.193840,0.025726,0.000000,0.000008,0.000000,0.000018
1.786500,-0.000001,0.000000,0.193840,0.025726,0.000000,0.000008,0.000000,0.000018
1.787000,-0.000001,0.000000,0.193840,0.025726,0.000000,0.000008,0.000000,0.000018
1.787500,-0.000001,0.000000,0.193840,0.025726,0.000000,0.000008,0.000000,0.000018
1.788000,-0.000001,0.000000,0.193840,0.025726,0.000000,0.000008,0.000000,0.000018
1.788500,-0.000001,0.000000,0.193840,0.025726,0.000000,0.000008,0.000000,0.000018
1.789000,-0.000001,0.000000,0.193840,0.025726,0.000000,0.000008,0.000000,0.000018
1.789500,-0.000001,0.000000,0.193840,0.025726,0.000000,0.000008,0.000000,0.000018
1.790000,-0.000001,0.000000,0.193840,0.025726,0.000000,0.000008,0.000000,0.000018
1.790500,-0.000001,0.000000,0.193840,0.025726,0.000000,0.000008,0.000000,0.000018
1.791000,-0.000001,0.000000,0.193840,0.025726,0.000000,0.000008,0.000000,0.000018
1.791500,-0.000001,0.000000,0.193840,0.025726,0.000000,0.000008,0.000000,0.000018
1.792000,-0.000001,0.000000,0.193840,0.025726,0.000000,0.000008,0.000000,0.000018
1.792500,-0.000001,0.000000,0.193840,0.025726,0.000000,0.000008,0.000000,0.000018
1.793000,-0.000001,0.000000,0.193840,0.025726,0.000000,0.000008,0.000000,0.000018
1.793500,-0.000001,0.000000,0.193840,0.025726,0.000000,0.000008,0.000000,0.000018
1.794000,-0.000001,0.000000,0.193840,0.025726,0.000000,0.000008,0.000000,0.000018
1.794500,-0.000001,0.000000,0.193840,0.025726,0.000000,0.000008,0.000000,0.000018
1.795000,-0.000001,0.000000,0.193840,0.025726,0.000000,0.000008,0.000000,0.000018
1.795500,-0.000001,0.000000,0.193840,0.025726,0.000000,0.000008,0.000000,0.000018
1.796000,-0.000001,0.000000,0.193840,0.025726,0.000000,0.000008,0.000000,0.000018
1.796500,-0.000001,0.000000,0.193840,0.025726,0.000000,0.000008,0.000000,0.000018
1.797000,-0.000001,0.000000,0.193840,0.025726,0.000000,0.000008,0.000000,0.000018
1.797500,-0.000001,0.000000,0.193840,0.025726,0.000000,0.000008,0.000000,0.000018
1.798000,-0.000001,0.000000,0.193840,0.025726,0.000000,0.000008,0.000000,0.000018
1.798500,-0.000001,0.000000,0.193840,0.025726,0.000000,0.000008,0.000000,0.000018
1.799000,-0.000001,0.000000,0.193840,0.025726,0.000000,0.000008,0.000000,0.000018
1.799500,-0.000001,0.000000,0.193840,0.025726,0.000000,0.000008,0.000000,0.000018
1.800000,-0.000001,0.000000,0.193840,0.025726,0.000000,0.000008,0.000000,0.000018
1.800500,-0.000001,0.000000,0.193840,0.025726,0.000000,0.000008,0.000000,0.000018
1.801000,-0.000001,0.000000,0.193840,0.025726,0.000000,0.000008,0.000000,0.000018
1.801500,-0.000001,0.000000,0.193840,0.025726,0.000000,0.000008,0.000000,0.000018
1.802000,-0.000001,0.000000,0.193840,0.025726,0.000000,0.000008,0.000000,0.000018
1.802500,-0.000001,0.000000,0.193840,0.025726,0.000000,0.000008,0.000000,0.000018
1.803000,-0.000001,0.000000,0.193840,0.025726,0.000000,0.000008,0.000000,0.000018
1.803500,-0.000001,0.000000,0.193840,0.025726,0.000000,0.000008,0.000000,0.000018
1.804000,-0.000001,0.000000,0.193840,0.025726,0.000000,0.000008,0.000000,0.000018
1.804500,-0.000001,0.000000,0.193840,0.025726,0.000000,0.000008,0.000000,0.000018
1.805000,-0.000001,0.000000,0.193840,0.025726,0.000000,0.000008,0.000000,0.000018
1.805500,-0.000001,0.000000,0.193840,0.025726,0.000000,0.000008,0.000000,0.000018
1.806000,-0.000001,0.000000,0.193840,0.025726,0.000000,0.000008,0.000000,0.000018
1.806500,-0.000001,0.000000,0.193840,0.025726,0.000000,0.000008,0.000000,0.000018
1.807000,-0.000001,0.000000,0.193840,0.025726,0.000000,0.000008,0.000000,0.000018
1.807500,-0.000001,0.000000,0.193840,0.025726,0.000000,0.000008,0.000000,0.000018
1.808000,-0.000001,0.000000,0.193840,0.025726,0.000000,0.000008,0.000000,0.000018
1.808500,-0.000001,0.000000,0.193840,0.025726,0.000000,0.000008,0.000000,0.000018
1.809000,-0.000001,0.000000,0.193840,0.025726,0.000000,0.000008,0.000000,0.000018
1.809500,-0.000001,0.000000,0.193840,0.025726,0.000000,0.000008,0.000000,0.000018
1.810000,-0.000001,0.000000,0.193840,0.025726,0.000000,0.000008,0.000000,0.000018
1.810500,-0.000001,0.000000,0.193840,0.025726,0.000000,0.000008,0.000000,0.000018
1.811000,-0.000001,0.000000,0.193840,0.025726,0.000000,0.000008,0.000000,0.000018
1.811500,-0.000001,0.000000,0.193840,0.025726,0.000000,0.000008,0.000000,0.000018
1.812000,-0.000001,0.000000,0.193840,0.025726,0.000000,0.000008,0.000000,0.000018
1.812500,-0.000001,0.000000,0.193840,0.025726,0.000000,0.000008,0.000000,0.000018
1.813000,-0.000001,0.000000,0.193840,0.025726,0.000000,0.000008,0.000000,0.000018
1.813500,-0.000001,0.000000,0.193840,0.025726,0.000000,0.000008,0.000000,0.000018
1.814000,-0.000001,0.000000,0.193840,0.025726,0.000000,0.000008,0.000000,0.000018
1.814500,-0.000001,0.000000,0.193840,0.025726,0.000000,0.000008,0.000000,0.000018
1.815000,-0.000001,0.000000,0.193840,0.025726,0.000000,0.000008,0.000000,0.000018
1.815500,-0.000001,0.000000,0.193840,0.025726,0.000000,0.000008,0.000000,0.000018
1.816000,-0.000001,0.000000,0.193840,0.025726,0.000000,0.000008,0.000000,0.000018
1.816500,-0.000001,0.000000,0.193840,0.025726,0.000000,0.000008,0.000000,0.000018
1.817000,-0.000001,0.000000,0.193840,0.025726,0.000000,0.000008,0.000000,0.000018
1.817500,-0.000001,0.000000,0.193840,0.025726,0.000000,0.000008,0.000000,0.000018
1.818000,-0.000001,0.000000,0.193840,0.025726,0.000000,0.000008,0.000000,0.000018
1.818500,-0.000001,0.000000,0.193840,0.025726,0.000000,0.000008,0.000000,0.000018
1.819000,-0.000001,0.000000,0.193840,0.025726,0.000000,0.000008,0.000000,0.000018
1.819500,-0.000001,0.000000,0.193840,0.025726,0.000000,0.000008,0.000000,0.000018
1.820000,-0.000001,0.000000,0.193840,0.025726,0.000000,0.000008,0.000000,0.000018
1.820500,-0.000001,0.000000,0.193840,0.025726,0.000000,0.000008,0.000000,0.000018
1.821000,-0.000001,0.000000,0.193840,0.025726,0.000000,0.000008,0.000000,0.000018
1.821500,-0.000001,0.000000,0.193840,0.025726,0.000000,0.000008,0.000000,0.000018
1.822000,-0.000001,0.000000,0.193840,0.025726,0.000000,0.000008,0.000000,0.000018
1.822500,-0.000001,0.000000,0.193840,0.025726,0.000000,0.000008,0.000000,0.000018
1.823000,-0.000001,0.000000,0.193840,0.025726,0.000000,0.000008,0.000000,0.000018
1.823500,-0.000001,0.000000,0.193840,0.025726,0.000000,0.000008,0.000000,0.000018
1.824000,-0.000001,0.000000,0.193840,0.025726,0.000000,0.000008,0.000000,0.000018
1.824500,-0.000001,0.000000,0.193840,0.025726,0.000000,0.000008,0.000000,0.000018
1.825000,-0.000001,0.000000,0.193840,0.025726,0.000000,0.000008,0.000000,0.000018
1.825500,-0.000001,0.000000,0.193840,0.025726,0.000000,0.000008,0.000000,0.000018
1.826000,-0.000001,0.000000,0.193840,0.025726,0.000000,0.000008,0.000000,0.000018
1.826500,-0.000001,0.000000,0.193840,0.025726,0.000000,0.000008,0.000000,0.000018
1.827000,-0.000001,0.000000,0.193840,0.025726,0.000000,0.000008,0.000000,0.000018
1.827500,-0.000001,0.000000,0.193840,0.025726,0.000000,0.000008,0.000000,0.000018
1.828000,-0.000001,0.000000,0.193840,0.025726,0.000000,0.000008,0.000000,0.000018
1.828500,-0.000001,0.000000,0.193840,0.025726,0.000000,0.000008,0.000000,0.000018
1.829000,-0.000001,0.000000,0.193840,0.025726,0.000000,0.000008,0.000000,0.000018
1.829500,-0.000001,0.000000,0.193840,0.025726,0.000000,0.000008,0.000000,0.000018
1.830000,-0.000001,0.000000,0.193840,0.025726,0.000000,0.000008,0.000000,0.000018
1.830500,-0.000001,0.000000,0.193840,0.025726,0.000000,0.000008,0.000000,0.000018
1.831000,-0.000001,0.000000,0.193840,0.025726,0.000000,0.000008,0.000000,0.000018
1.831500,-0.000001,0.000000,0.193840,0.025726,0.000000,0.000008,0.000000,0.000018
1.832000,-0.000001,0.000000,0.193840,0.025726,0.000000,0.000008,0.000000,0.000018
1.832500,-0.000001,0.000000,0.193840,0.025726,0.000000,0.000008,0.000000,0.000018
1.833000,-0.000001,0.000000,0.193840,0.025726,0.000000,0.000008,0.000000,0.000018
1.833500,-0.000001,0.000000,0.193840,0.025726,0.000000,0.000008,0.000000,0.000018
1.834000,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.834500,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.835000,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.835500,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.836000,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.836500,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.837000,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.837500,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.838000,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.838500,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.839000,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.839500,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.840000,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.840500,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.841000,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.841500,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.842000,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.842500,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.843000,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.843500,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.844000,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.844500,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.845000,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.845500,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.846000,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.846500,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.847000,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.847500,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.848000,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.848500,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.849000,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.849500,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.850000,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.850500,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.851000,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.851500,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.852000,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.852500,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.853000,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.853500,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.854000,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.854500,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.855000,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.855500,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.856000,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.856500,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.857000,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.857500,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.858000,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.858500,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.859000,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.859500,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.860000,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.860500,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.861000,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.861500,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.862000,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.862500,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.863000,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.863500,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.864000,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.864500,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.865000,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.865500,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.866000,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.866500,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.867000,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.867500,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.868000,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.868500,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.869000,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.869500,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.870000,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.870500,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.871000,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.871500,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.872000,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.872500,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.873000,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.873500,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.874000,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.874500,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.875000,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.875500,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.876000,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.876500,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.877000,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.877500,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.878000,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.878500,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.879000,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.879500,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.880000,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.880500,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.881000,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.881500,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.882000,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.882500,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.883000,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.883500,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.884000,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.884500,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.885000,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.885500,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.886000,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.886500,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.887000,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.887500,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.888000,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.888500,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.889000,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.889500,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.890000,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.890500,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.891000,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.891500,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.892000,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.892500,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.893000,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.893500,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.894000,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.894500,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.895000,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.895500,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.896000,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.896500,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.897000,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.897500,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.898000,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.898500,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.899000,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.899500,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.900000,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.900500,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.901000,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.901500,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.902000,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.902500,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.903000,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.903500,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.904000,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.904500,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.905000,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.905500,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.906000,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.906500,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.907000,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.907500,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.908000,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.908500,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.909000,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.909500,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.910000,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.910500,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.911000,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.911500,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.912000,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.912500,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.913000,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.913500,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
1.914000,-0.000001,0.000000,0.193839,0.025726,0.000000,0.000008,0.000000,0.000018
