t,theta_deg,force_N,pen_travel_mm,pen_seat_mm,pen_interface_mm
1.79050,173.2466,-0.11445,0.000000,0.000000,0.000361
1.79100,173.0685,-0.11460,0.000000,0.000000,0.000277
1.79150,172.8825,-0.11475,0.000000,0.000000,0.005159
1.79200,172.7069,-0.11490,0.000000,0.000000,0.004139
1.79250,172.5315,-0.11505,0.000000,0.000000,0.001526
1.79300,172.3514,-0.11520,0.000000,0.000000,0.000136
1.79350,172.1672,-0.11535,0.000000,0.000000,0.000000
1.79400,171.9750,-0.11550,0.000000,0.000000,0.001919
1.79450,171.7725,-0.11565,0.000000,0.000000,0.013019
1.79500,171.5660,-0.11580,0.000000,0.000000,0.018220
1.79550,171.3928,-0.11595,0.000000,0.000000,0.013571
1.79600,171.2180,-0.11610,0.000000,0.000000,0.009781
1.79650,171.0411,-0.11625,0.000000,0.000000,0.006667
1.79700,170.8624,-0.11640,0.000000,0.000000,0.005081
1.79750,170.6823,-0.11655,0.000000,0.000000,0.003913
1.79800,170.5009,-0.11670,0.000000,0.000000,0.003041
1.79850,170.3184,-0.11685,0.000000,0.000000,0.002407
1.79900,170.1349,-0.11700,0.000000,0.000000,0.001927
1.79950,169.9507,-0.11715,0.000000,0.000000,0.000114
1.80000,169.7624,-0.11730,0.000000,0.000000,0.000183
1.80050,169.5753,-0.11745,0.000000,0.000000,0.000000
1.80100,169.3842,-0.11760,0.000000,0.000000,0.000761
1.80150,169.1848,-0.11775,0.000000,0.000000,0.003017
1.80200,168.9940,-0.11790,0.000000,0.000000,0.003872
1.80250,168.8074,-0.11805,0.000000,0.000000,0.002276
1.80300,168.6197,-0.11820,0.000000,0.000000,0.000921
1.80350,168.4277,-0.11835,0.000000,0.000000,0.000690
1.80400,168.2275,-0.11850,0.000000,0.000000,0.005601
1.80450,168.0386,-0.11865,0.000000,0.000000,0.001310
1.80500,167.8480,-0.11880,0.000000,0.000000,0.000344
1.80550,167.6532,-0.11895,0.000000,0.000000,0.000233
1.80600,167.4501,-0.11910,0.000000,0.000000,0.001977
1.80650,167.2549,-0.11925,0.000000,0.000000,0.001597
1.80700,167.0608,-0.11940,0.000000,0.000000,0.000710
1.80750,166.8664,-0.11955,0.000000,0.000000,0.000213
1.80800,166.6679,-0.11970,0.000000,0.000000,0.000164
1.80850,166.4610,-0.11985,0.000000,0.000000,0.005847
1.80900,166.2649,-0.12000,0.000000,0.000000,0.000254
1.80950,166.0607,-0.12015,0.000000,0.000000,0.004519
1.81000,165.8523,-0.12030,0.000000,0.000000,0.003322
1.81050,165.6526,-0.12045,0.000000,0.000000,0.002586
1.81100,165.4521,-0.12060,0.000000,0.000000,0.001924
1.81150,165.2513,-0.12075,0.000000,0.000000,0.001841
1.81200,165.0499,-0.12090,0.000000,0.000000,0.001192
1.81250,164.8443,-0.12105,0.000000,0.000000,0.000530
1.81300,164.6302,-0.12120,0.000000,0.000000,0.006215
1.81350,164.4278,-0.12135,0.000000,0.000000,0.003246
1.81400,164.2241,-0.12150,0.000000,0.000000,0.000485
1.81450,164.0187,-0.12165,0.000000,0.000000,0.000218
1.81500,163.8091,-0.12180,0.000000,0.000000,0.000158
1.81550,163.5909,-0.12195,0.000000,0.000000,0.005241
1.81600,163.3841,-0.12210,0.000000,0.000000,0.002414
1.81650,163.1760,-0.12225,0.000000,0.000000,0.000272
1.81700,162.9663,-0.12240,0.000000,0.000000,0.000239
1.81750,162.7523,-0.12255,0.000000,0.000000,0.000175
1.81800,162.5298,-0.12270,0.000000,0.000000,0.005466
1.81850,162.3191,-0.12285,0.000000,0.000000,0.002455
1.81900,162.1070,-0.12300,0.000000,0.000000,0.000161
1.81950,161.8906,-0.12315,0.000000,0.000000,0.000114
1.82000,161.6756,-0.12330,0.000000,0.000000,0.000184
1.82050,161.4563,-0.12345,0.000000,0.000000,0.000135
1.82100,161.2383,-0.12360,0.000000,0.000000,0.000000
1.82150,161.0160,-0.12375,0.000000,0.000000,0.000000
1.82200,160.7850,-0.12390,0.000000,0.000000,0.001871
1.82250,160.5428,-0.12405,0.000000,0.000000,0.010975
1.82300,160.2963,-0.12420,0.000000,0.000000,0.017418
1.82350,160.0814,-0.12435,0.000000,0.000000,0.013408
1.82400,159.8649,-0.12450,0.000000,0.000000,0.009988
1.82450,159.6460,-0.12465,0.000000,0.000000,0.007388
1.82500,159.4249,-0.12480,0.000000,0.000000,0.005429
1.82550,159.2020,-0.12495,0.000000,0.000000,0.003954
1.82600,158.9774,-0.12510,0.000000,0.000000,0.002812
1.82650,158.7513,-0.12525,0.000000,0.000000,0.002013
1.82700,158.5238,-0.12540,0.000000,0.000000,0.001423
1.82750,158.2951,-0.12555,0.000000,0.000000,0.001019
1.82800,158.0651,-0.12570,0.000000,0.000000,0.000719
1.82850,157.8350,-0.12585,0.000000,0.000000,0.000014
1.82900,157.6005,-0.12600,0.000000,0.000000,0.000469
1.82950,157.3671,-0.12615,0.000000,0.000000,0.001282
1.83000,157.1292,-0.12630,0.000000,0.000000,0.000539
1.83050,156.8934,-0.12645,0.000000,0.000000,0.001176
1.83100,156.6533,-0.12660,0.000000,0.000000,0.000744
1.83150,156.4043,-0.12675,0.000000,0.000000,0.006361
1.83200,156.1666,-0.12690,0.000000,0.000000,0.003791
1.83250,155.9297,-0.12705,0.000000,0.000000,0.002760
1.83300,155.6884,-0.12720,0.000000,0.000000,0.000855
1.83350,155.4381,-0.12735,0.000000,0.000000,0.001772
