t,theta_deg,force_N,pen_travel_mm,pen_seat_mm,pen_interface_mm
2.19250,-0.0000,-0.15000,0.000000,0.000019,0.000097
2.19300,-0.0000,-0.15000,0.000000,0.000019,0.000096
2.19350,-0.0000,-0.15000,0.000000,0.000019,0.000096
2.19400,-0.0000,-0.15000,0.000000,0.000019,0.000096
2.19450,-0.0000,-0.15000,0.000000,0.000019,0.000096
2.19500,-0.0000,-0.15000,0.000000,0.000019,0.000096
2.19550,-0.0000,-0.15000,0.000000,0.000019,0.000096
2.19600,-0.0000,-0.15000,0.000000,0.000019,0.000096
2.19650,-0.0000,-0.15000,0.000000,0.000019,0.000095
2.19700,-0.0000,-0.15000,0.000000,0.000019,0.000095
2.19750,-0.0000,-0.15000,0.000000,0.000019,0.000095
2.19800,-0.0000,-0.15000,0.000000,0.000019,0.000095
2.19850,-0.0000,-0.15000,0.000000,0.000019,0.000095
2.19900,-0.0000,-0.15000,0.000000,0.000019,0.000095
2.19950,-0.0000,-0.15000,0.000000,0.000019,0.000095
2.20000,-0.0000,-0.15000,0.000000,0.000019,0.000095
2.20050,-0.0000,-0.15000,0.000000,0.000019,0.000094
2.20100,-0.0000,-0.15000,0.000000,0.000019,0.000094
2.20150,-0.0000,-0.15000,0.000000,0.000019,0.000094
2.20200,-0.0000,-0.15000,0.000000,0.000019,0.000094
2.20250,-0.0000,-0.15000,0.000000,0.000019,0.000094
2.20300,-0.0000,-0.15000,0.000000,0.000019,0.000094
2.20350,-0.0000,-0.15000,0.000000,0.000019,0.000094
2.20400,-0.0000,-0.15000,0.000000,0.000019,0.000094
2.20450,-0.0000,-0.15000,0.000000,0.000019,0.000093
2.20500,-0.0000,-0.15000,0.000000,0.000019,0.000093
2.20550,-0.0000,-0.15000,0.000000,0.000019,0.000093
2.20600,-0.0000,-0.15000,0.000000,0.000019,0.000093
2.20650,-0.0000,-0.15000,0.000000,0.000019,0.000093
2.20700,-0.0000,-0.15000,0.000000,0.000019,0.000093
2.20750,-0.0000,-0.15000,0.000000,0.000019,0.000093
2.20800,-0.0000,-0.15000,0.000000,0.000019,0.000093
2.20850,-0.0000,-0.15000,0.000000,0.000019,0.000093
2.20900,-0.0000,-0.15000,0.000000,0.000019,0.000092
2.20950,-0.0000,-0.15000,0.000000,0.000019,0.000092
2.21000,-0.0000,-0.15000,0.000000,0.000019,0.000092
2.21050,-0.0000,-0.15000,0.000000,0.000019,0.000092
2.21100,-0.0000,-0.15000,0.000000,0.000019,0.000092
2.21150,-0.0000,-0.15000,0.000000,0.000019,0.000092
2.21200,-0.0000,-0.15000,0.000000,0.000019,0.000092
2.21250,-0.0000,-0.15000,0.000000,0.000019,0.000092
2.21300,-0.0000,-0.15000,0.000000,0.000019,0.000091
2.21350,-0.0000,-0.15000,0.000000,0.000019,0.000091
2.21400,-0.0000,-0.15000,0.000000,0.000019,0.000091
2.21450,-0.0000,-0.15000,0.000000,0.000019,0.000091
2.21500,-0.0000,-0.15000,0.000000,0.000019,0.000091
2.21550,-0.0000,-0.15000,0.000000,0.000019,0.000091
2.21600,-0.0000,-0.15000,0.000000,0.000019,0.000091
2.21650,-0.0000,-0.15000,0.000000,0.000019,0.000091
2.21700,-0.0000,-0.15000,0.000000,0.000019,0.000091
2.21750,-0.0000,-0.15000,0.000000,0.000019,0.000091
2.21800,-0.0000,-0.15000,0.000000,0.000019,0.000090
2.21850,-0.0000,-0.15000,0.000000,0.000019,0.000090
2.21900,-0.0000,-0.15000,0.000000,0.000019,0.000090
2.21950,-0.0000,-0.15000,0.000000,0.000019,0.000090
2.22000,-0.0000,-0.15000,0.000000,0.000019,0.000090
2.22050,-0.0000,-0.15000,0.000000,0.000019,0.000090
2.22100,-0.0000,-0.15000,0.000000,0.000019,0.000090
2.22150,-0.0000,-0.15000,0.000000,0.000019,0.000090
2.22200,-0.0000,-0.15000,0.000000,0.000019,0.000090
