t,theta_deg,force_N,penetration_mm
1.79800,100.20290,0.05130,0.000000
1.79850,100.20249,0.05115,0.000000
1.79900,100.20207,0.05100,0.000000
1.79950,100.20166,0.05085,0.000000
1.80000,100.20124,0.05070,0.000000
1.80050,100.20082,0.05055,0.000000
1.80100,100.20041,0.05040,0.000000
1.80150,100.19999,0.05025,0.000000
1.80200,100.19958,0.05010,0.000000
1.80250,100.19916,0.04995,0.000000
1.80300,100.19874,0.04980,0.000000
1.80350,100.19833,0.04965,0.000000
1.80400,100.19791,0.04950,0.000000
1.80450,100.19750,0.04935,0.000000
1.80500,100.19708,0.04920,0.000000
1.80550,100.19666,0.04905,0.000000
1.80600,100.19625,0.04890,0.000000
1.80650,100.19583,0.04875,0.000000
1.80700,100.19542,0.04860,0.000000
1.80750,100.19500,0.04845,0.000000
1.80800,100.19459,0.04830,0.000000
1.80850,100.19417,0.04815,0.000000
1.80900,100.19375,0.04800,0.000000
1.80950,100.19334,0.04785,0.000000
1.81000,100.19292,0.04770,0.000000
1.81050,100.19251,0.04755,0.000000
1.81100,100.19209,0.04740,0.000000
1.81150,100.19168,0.04725,0.000000
1.81200,100.19126,0.04710,0.000000
1.81250,100.19085,0.04695,0.000000
1.81300,100.19043,0.04680,0.000000
1.81350,100.19001,0.04665,0.000000
1.81400,100.18960,0.04650,0.000000
1.81450,100.18918,0.04635,0.000000
1.81500,100.18877,0.04620,0.000000
1.81550,100.18835,0.04605,0.000000
1.81600,100.18794,0.04590,0.000000
1.81650,100.18752,0.04575,0.000000
1.81700,100.18711,0.04560,0.000000
1.81750,100.18669,0.04545,0.000000
1.81800,100.18627,0.04530,0.000000
1.81850,100.18586,0.04515,0.000000
1.81900,100.18544,0.04500,0.000000
1.81950,100.18503,0.04485,0.000000
1.82000,100.18461,0.04470,0.000000
1.82050,100.18420,0.04455,0.000000
1.82100,100.18378,0.04440,0.000000
1.82150,100.18337,0.04425,0.000000
1.82200,100.18295,0.04410,0.000000
1.82250,100.18254,0.04395,0.000000
1.82300,100.18212,0.04380,0.000000
1.82350,100.18171,0.04365,0.000000
1.82400,100.18129,0.04350,0.000000
1.82450,100.18087,0.04335,0.000000
1.82500,100.18046,0.04320,0.000000
1.82550,100.18004,0.04305,0.000000
1.82600,100.17963,0.04290,0.000000
1.82650,100.17921,0.04275,0.000000
1.82700,100.17880,0.04260,0.000000
1.82750,100.17838,0.04245,0.000000
1.82800,100.17797,0.04230,0.000000
1.82850,100.17755,0.04215,0.000000
1.82900,100.17714,0.04200,0.000000
1.82950,100.17672,0.04185,0.000000
1.83000,100.17631,0.04170,0.000000
1.83050,100.17589,0.04155,0.000000
1.83100,100.17548,0.04140,0.000000
1.83150,100.17506,0.04125,0.000000
1.83200,100.17465,0.04110,0.000000
1.83250,100.17423,0.04095,0.000000
1.83300,100.17382,0.04080,0.000000
1.83350,100.17340,0.04065,0.000000
1.83400,100.17299,0.04050,0.000000
1.83450,100.17257,0.04035,0.000000
1.83500,100.17216,0.04020,0.000000
1.83550,100.17174,0.04005,0.000000
1.83600,100.17132,0.03990,0.000000
1.83650,100.17091,0.03975,0.000000
1.83700,100.17049,0.03960,0.000000
1.83750,100.17008,0.03945,0.000000
1.83800,100.16966,0.03930,0.000000
1.83850,100.16925,0.03915,0.000000
1.83900,100.16883,0.03900,0.000000
1.83950,100.16842,0.03885,0.000000
1.84000,100.16800,0.03870,0.000000
1.84050,100.16759,0.03855,0.000000
1.84100,100.16717,0.03840,0.000000
1.84150,100.16676,0.03825,0.000000
1.84200,100.16634,0.03810,0.000000
1.84250,100.16593,0.03795,0.000000
1.84300,100.16551,0.03780,0.000000
1.84350,100.16510,0.03765,0.000000
1.84400,100.16468,0.03750,0.000000
1.84450,100.16427,0.03735,0.000000
1.84500,100.16385,0.03720,0.000000
1.84550,100.16344,0.03705,0.000000
1.84600,100.16302,0.03690,0.000000
1.84650,100.16261,0.03675,0.000000
1.84700,100.16219,0.03660,0.000000
1.84750,100.16178,0.03645,0.000000
1.84800,100.16136,0.03630,0.000000
1.84850,100.16095,0.03615,0.000000
1.84900,100.16053,0.03600,0.000000
1.84950,100.16012,0.03585,0.000000
1.85000,100.15970,0.03570,0.000000
1.85050,100.15929,0.03555,0.000000
1.85100,100.15887,0.03540,0.000000
1.85150,100.15846,0.03525,0.000000
1.85200,100.15804,0.03510,0.000000
1.85250,100.15763,0.03495,0.000000
1.85300,100.15721,0.03480,0.000000
1.85350,100.15680,0.03465,0.000000
1.85400,100.15638,0.03450,0.000000
1.85450,100.15597,0.03435,0.000000
1.85500,100.15555,0.03420,0.000000
1.85550,100.15514,0.03405,0.000000
1.85600,100.15472,0.03390,0.000000
1.85650,100.15431,0.03375,0.000000
1.85700,100.15389,0.03360,0.000000
1.85750,100.15348,0.03345,0.000000
1.85800,100.15306,0.03330,0.000000
1.85850,100.15265,0.03315,0.000000
1.85900,100.15223,0.03300,0.000000
1.85950,100.15182,0.03285,0.000000
1.86000,100.15140,0.03270,0.000000
1.86050,100.15099,0.03255,0.000000
1.86100,100.15057,0.03240,0.000000
1.86150,100.15016,0.03225,0.000000
1.86200,100.14974,0.03210,0.000000
1.86250,100.14933,0.03195,0.000000
1.86300,100.14891,0.03180,0.000000
1.86350,100.14850,0.03165,0.000000
1.86400,100.14808,0.03150,0.000000
1.86450,100.14767,0.03135,0.000000
1.86500,100.14725,0.03120,0.000000
1.86550,100.14684,0.03105,0.000000
1.86600,100.14642,0.03090,0.000000
1.86650,100.14601,0.03075,0.000000
1.86700,100.14559,0.03060,0.000000
1.86750,100.14518,0.03045,0.000000
1.86800,100.14476,0.03030,0.000000
1.86850,100.14435,0.03015,0.000000
1.86900,100.14393,0.03000,0.000000
1.86950,100.14352,0.02985,0.000000
1.87000,100.14310,0.02970,0.000000
1.87050,100.14269,0.02955,0.000000
1.87100,100.14227,0.02940,0.000000
1.87150,100.14186,0.02925,0.000000
1.87200,100.14144,0.02910,0.000000
1.87250,100.14103,0.02895,0.000000
1.87300,100.14061,0.02880,0.000000
1.87350,100.14020,0.02865,0.000000
1.87400,100.13978,0.02850,0.000000
1.87450,100.13937,0.02835,0.000000
1.87500,100.13895,0.02820,0.000000
1.87550,100.13854,0.02805,0.000000
1.87600,100.13812,0.02790,0.000000
1.87650,100.13771,0.02775,0.000000
1.87700,100.13729,0.02760,0.000000
1.87750,100.13688,0.02745,0.000000
1.87800,100.13647,0.02730,0.000000
1.87850,100.13605,0.02715,0.000000
1.87900,100.13564,0.02700,0.000000
1.87950,100.13522,0.02685,0.000000
1.88000,100.13481,0.02670,0.000000
1.88050,100.13439,0.02655,0.000000
1.88100,100.13398,0.02640,0.000000
1.88150,100.13356,0.02625,0.000000
1.88200,100.13315,0.02610,0.000000
1.88250,100.13273,0.02595,0.000000
1.88300,100.13232,0.02580,0.000000
1.88350,100.13190,0.02565,0.000000
1.88400,100.13149,0.02550,0.000000
1.88450,100.13107,0.02535,0.000000
1.88500,100.13066,0.02520,0.000000
1.88550,100.13024,0.02505,0.000000
1.88600,100.12983,0.02490,0.000000
1.88650,100.12941,0.02475,0.000000
1.88700,100.12900,0.02460,0.000000
1.88750,100.12858,0.02445,0.000000
1.88800,100.12817,0.02430,0.000000
1.88850,100.12775,0.02415,0.000000
1.88900,100.12734,0.02400,0.000000
1.88950,100.12692,0.02385,0.000000
1.89000,100.12651,0.02370,0.000000
1.89050,100.12609,0.02355,0.000000
1.89100,100.12568,0.02340,0.000000
1.89150,100.12526,0.02325,0.000000
1.89200,100.12485,0.02310,0.000000
1.89250,100.12443,0.02295,0.000000
1.89300,100.12402,0.02280,0.000000
1.89350,100.12360,0.02265,0.000000
1.89400,100.12319,0.02250,0.000000
1.89450,100.12277,0.02235,0.000000
1.89500,100.12236,0.02220,0.000000
1.89550,100.12194,0.02205,0.000000
1.89600,100.12153,0.02190,0.000000
1.89650,100.12111,0.02175,0.000000
1.89700,100.12070,0.02160,0.000000
1.89750,100.12028,0.02145,0.000000
1.89800,100.11987,0.02130,0.000000
1.89850,100.11945,0.02115,0.000000
1.89900,100.11904,0.02100,0.000000
1.89950,100.11862,0.02085,0.000000
1.90000,100.11821,0.02070,0.000000
1.90050,100.11779,0.02055,0.000000
1.90100,100.11738,0.02040,0.000000
1.90150,100.11696,0.02025,0.000000
1.90200,100.11655,0.02010,0.000000
1.90250,100.11614,0.01995,0.000000
1.90300,100.11572,0.01980,0.000000
1.90350,100.11531,0.01965,0.000000
1.90400,100.11489,0.01950,0.000000
1.90450,100.11448,0.01935,0.000000
1.90500,100.11406,0.01920,0.000000
1.90550,100.11365,0.01905,0.000000
1.90600,100.11323,0.01890,0.000000
1.90650,100.11282,0.01875,0.000000
1.90700,100.11240,0.01860,0.000000
1.90750,100.11199,0.01845,0.000000
1.90800,100.11157,0.01830,0.000000
1.90850,100.11116,0.01815,0.000000
1.90900,100.11074,0.01800,0.000000
1.90950,100.11033,0.01785,0.000000
1.91000,100.10991,0.01770,0.000000
1.91050,100.10950,0.01755,0.000000
1.91100,100.10908,0.01740,0.000000
1.91150,100.10867,0.01725,0.000000
1.91200,100.10825,0.01710,0.000000
1.91250,100.10784,0.01695,0.000000
1.91300,100.10742,0.01680,0.000000
1.91350,100.10701,0.01665,0.000000
1.91400,100.10659,0.01650,0.000000
1.91450,100.10618,0.01635,0.000000
1.91500,100.10576,0.01620,0.000000
1.91550,100.10535,0.01605,0.000000
1.91600,100.10493,0.01590,0.000000
1.91650,100.10452,0.01575,0.000000
1.91700,100.10410,0.01560,0.000000
1.91750,100.10369,0.01545,0.000000
1.91800,100.10327,0.01530,0.000000
1.91850,100.10286,0.01515,0.000000
1.91900,100.10244,0.01500,0.000000
1.91950,100.10203,0.01485,0.000000
1.92000,100.10161,0.01470,0.000000
1.92050,100.10120,0.01455,0.000000
1.92100,100.10078,0.01440,0.000000
1.92150,100.10037,0.01425,0.000000
1.92200,100.09996,0.01410,0.000000
1.92250,100.09954,0.01395,0.000000
1.92300,100.09913,0.01380,0.000000
1.92350,100.09871,0.01365,0.000000
1.92400,100.09830,0.01350,0.000000
1.92450,100.09788,0.01335,0.000000
1.92500,100.09747,0.01320,0.000000
1.92550,100.09705,0.01305,0.000000
1.92600,100.09664,0.01290,0.000000
1.92650,100.09622,0.01275,0.000000
1.92700,100.09581,0.01260,0.000000
1.92750,100.09539,0.01245,0.000000
1.92800,100.09498,0.01230,0.000000
1.92850,100.09456,0.01215,0.000000
1.92900,100.09415,0.01200,0.000000
1.92950,100.09373,0.01185,0.000000
1.93000,100.09332,0.01170,0.000000
1.93050,100.09290,0.01155,0.000000
1.93100,100.09249,0.01140,0.000000
1.93150,100.09207,0.01125,0.000000
1.93200,100.09166,0.01110,0.000000
1.93250,100.09124,0.01095,0.000000
1.93300,100.09083,0.01080,0.000000
1.93350,100.09041,0.01065,0.000000
1.93400,100.09000,0.01050,0.000000
1.93450,100.08958,0.01035,0.000000
1.93500,100.08917,0.01020,0.000000
1.93550,100.08875,0.01005,0.000000
1.93600,100.08834,0.00990,0.000000
1.93650,100.08792,0.00975,0.000000
1.93700,100.08751,0.00960,0.000000
1.93750,100.08709,0.00945,0.000000
1.93800,100.08668,0.00930,0.000000
1.93850,100.08626,0.00915,0.000000
1.93900,100.08585,0.00900,0.000000
1.93950,100.08543,0.00885,0.000000
1.94000,100.08502,0.00870,0.000000
1.94050,100.08461,0.00855,0.000000
1.94100,100.08419,0.00840,0.000000
1.94150,100.08378,0.00825,0.000000
1.94200,100.08336,0.00810,0.000000
1.94250,100.08295,0.00795,0.000000
1.94300,100.08253,0.00780,0.000000
1.94350,100.08212,0.00765,0.000000
1.94400,100.08170,0.00750,0.000000
1.94450,100.08129,0.00735,0.000000
1.94500,100.08087,0.00720,0.000000
1.94550,100.08046,0.00705,0.000000
1.94600,100.08004,0.00690,0.000000
1.94650,100.07963,0.00675,0.000000
1.94700,100.07921,0.00660,0.000000
1.94750,100.07880,0.00645,0.000000
1.94800,100.07838,0.00630,0.000000
1.94850,100.07797,0.00615,0.000000
1.94900,100.07755,0.00600,0.000000
1.94950,100.07714,0.00585,0.000000
1.95000,100.07672,0.00570,0.000000
1.95050,100.07631,0.00555,0.000000
1.95100,100.07589,0.00540,0.000000
1.95150,100.07548,0.00525,0.000000
1.95200,100.07506,0.00510,0.000000
1.95250,100.07465,0.00495,0.000000
1.95300,100.07423,0.00480,0.000000
1.95350,100.07382,0.00465,0.000000
1.95400,100.07340,0.00450,0.000000
1.95450,100.07299,0.00435,0.000000
1.95500,100.07257,0.00420,0.000000
1.95550,100.07216,0.00405,0.000000
1.95600,100.07174,0.00390,0.000000
1.95650,100.07133,0.00375,0.000000
1.95700,100.07091,0.00360,0.000000
1.95750,100.07050,0.00345,0.000000
1.95800,100.07009,0.00330,0.000000
1.95850,100.06967,0.00315,0.000000
1.95900,100.06926,0.00300,0.000000
1.95950,100.06884,0.00285,0.000000
1.96000,100.06843,0.00270,0.000000
1.96050,100.06801,0.00255,0.000000
1.96100,100.06760,0.00240,0.000000
1.96150,100.06718,0.00225,0.000000
1.96200,100.06677,0.00210,0.000000
1.96250,100.06635,0.00195,0.000000
1.96300,100.06594,0.00180,0.000000
1.96350,100.06552,0.00165,0.000000
1.96400,100.06511,0.00150,0.000000
1.96450,100.06469,0.00135,0.000000
1.96500,100.06428,0.00120,0.000000
1.96550,100.06386,0.00105,0.000000
1.96600,100.06345,0.00090,0.000000
1.96650,100.06303,0.00075,0.000000
1.96700,100.06262,0.00060,0.000000
1.96750,100.06220,0.00045,0.000000
1.96800,100.06179,0.00030,0.000000
1.96850,100.06137,0.00015,0.000000
1.96900,100.06096,0.00000,0.000000
1.96950,100.06054,-0.00015,0.000000
1.97000,100.06013,-0.00030,0.000000
1.97050,100.05971,-0.00045,0.000000
1.97100,100.05930,-0.00060,0.000000
1.97150,100.05888,-0.00075,0.000000
1.97200,100.05847,-0.00090,0.000000
1.97250,100.05805,-0.00105,0.000000
1.97300,100.05764,-0.00120,0.000000
1.97350,100.05722,-0.00135,0.000000
1.97400,100.05681,-0.00150,0.000000
1.97450,100.05639,-0.00165,0.000000
1.97500,100.05598,-0.00180,0.000000
1.97550,100.05557,-0.00195,0.000000
1.97600,100.05515,-0.00210,0.000000
1.97650,100.05474,-0.00225,0.000000
1.97700,100.05432,-0.00240,0.000000
1.97750,100.05391,-0.00255,0.000000
1.97800,100.05349,-0.00270,0.000000
1.97850,100.05308,-0.00285,0.000000
1.97900,100.05266,-0.00300,0.000000
1.97950,100.05225,-0.00315,0.000000
1.98000,100.05183,-0.00330,0.000000
1.98050,100.05142,-0.00345,0.000000
1.98100,100.05100,-0.00360,0.000000
1.98150,100.05059,-0.00375,0.000000
1.98200,100.05017,-0.00390,0.000000
1.98250,100.04976,-0.00405,0.000000
1.98300,100.04934,-0.00420,0.000000
1.98350,100.04893,-0.00435,0.000000
1.98400,100.04851,-0.00450,0.000000
1.98450,100.04810,-0.00465,0.000000
1.98500,100.04768,-0.00480,0.000000
1.98550,100.04727,-0.00495,0.000000
1.98600,100.04685,-0.00510,0.000000
1.98650,100.04644,-0.00525,0.000000
1.98700,100.04602,-0.00540,0.000000
1.98750,100.04561,-0.00555,0.000000
1.98800,100.04519,-0.00570,0.000000
1.98850,100.04478,-0.00585,0.000000
1.98900,100.04436,-0.00600,0.000000
1.98950,100.04395,-0.00615,0.000000
1.99000,100.04353,-0.00630,0.000000
1.99050,100.04312,-0.00645,0.000000
1.99100,100.04270,-0.00660,0.000000
1.99150,100.04229,-0.00675,0.000000
1.99200,100.04187,-0.00690,0.000000
1.99250,100.04146,-0.00705,0.000000
1.99300,100.04105,-0.00720,0.000000
1.99350,100.04063,-0.00735,0.000000
1.99400,100.04022,-0.00750,0.000000
1.99450,100.03980,-0.00765,0.000000
1.99500,100.03939,-0.00780,0.000000
1.99550,100.03897,-0.00795,0.000000
1.99600,100.03856,-0.00810,0.000000
1.99650,100.03814,-0.00825,0.000000
1.99700,100.03773,-0.00840,0.000000
1.99750,100.03731,-0.00855,0.000000
1.99800,100.03690,-0.00870,0.000000
1.99850,100.03648,-0.00885,0.000000
1.99900,100.03607,-0.00900,0.000000
1.99950,100.03565,-0.00915,0.000000
2.00000,100.03524,-0.00930,0.000000
2.00050,100.03482,-0.00945,0.000000
2.00100,100.03441,-0.00960,0.000000
2.00150,100.03399,-0.00975,0.000000
2.00200,100.03358,-0.00990,0.000000
2.00250,100.03317,-0.01005,0.000000
2.00300,100.03275,-0.01020,0.000000
2.00350,100.03234,-0.01035,0.000000
2.00400,100.03192,-0.01050,0.000000
2.00450,100.03151,-0.01065,0.000000
2.00500,100.03110,-0.01080,0.000000
2.00550,100.03069,-0.01095,0.000000
2.00600,100.03027,-0.01110,0.000000
2.00650,100.02986,-0.01125,0.000000
2.00700,100.02945,-0.01140,0.000000
2.00750,100.02904,-0.01155,0.000000
2.00800,100.02863,-0.01170,0.000000
2.00850,100.02822,-0.01185,0.000000
2.00900,100.02781,-0.01200,0.000000
2.00950,100.02740,-0.01215,0.000000
2.01000,100.02699,-0.01230,0.000000
2.01050,100.02658,-0.01245,0.000000
2.01100,100.02617,-0.01260,0.000000
2.01150,100.02576,-0.01275,0.000000
2.01200,100.02536,-0.01290,0.000000
2.01250,100.02495,-0.01305,0.000000
2.01300,100.02454,-0.01320,0.000000
2.01350,100.02414,-0.01335,0.000000
2.01400,100.02373,-0.01350,0.000000
2.01450,100.02333,-0.01365,0.000000
2.01500,100.02292,-0.01380,0.000000
2.01550,100.02252,-0.01395,0.000000
2.01600,100.02211,-0.01410,0.000000
2.01650,100.02171,-0.01425,0.000000
2.01700,100.02131,-0.01440,0.000000
2.01750,100.02090,-0.01455,0.000000
2.01800,100.02050,-0.01470,0.000000
2.01850,100.02010,-0.01485,0.000000
2.01900,100.01970,-0.01500,0.000000
2.01950,100.01929,-0.01515,0.000000
2.02000,100.01889,-0.01530,0.000000
2.02050,100.01849,-0.01545,0.000000
2.02100,100.01809,-0.01560,0.000000
2.02150,100.01769,-0.01575,0.000000
2.02200,100.01729,-0.01590,0.000000
2.02250,100.01688,-0.01605,0.000000
2.02300,100.01648,-0.01620,0.000000
2.02350,100.01608,-0.01635,0.000000
2.02400,100.01568,-0.01650,0.000000
2.02450,100.01528,-0.01665,0.000000
2.02500,100.01487,-0.01680,0.000000
2.02550,100.01447,-0.01695,0.000000
2.02600,100.01406,-0.01710,0.000000
2.02650,100.01365,-0.01725,0.000000
2.02700,100.01322,-0.01740,0.000000
2.02750,100.01277,-0.01755,0.000000
2.02800,100.01231,-0.01770,0.000000
2.02850,100.01181,-0.01785,0.000000
2.02900,100.01129,-0.01800,0.000000
2.02950,100.01073,-0.01815,0.000000
2.03000,100.01014,-0.01830,0.000000
2.03050,100.00950,-0.01845,0.000000
2.03100,100.00882,-0.01860,0.000000
2.03150,100.00809,-0.01875,0.000000
2.03200,100.00731,-0.01890,0.000000
2.03250,100.00647,-0.01905,0.000000
2.03300,100.00558,-0.01920,0.000000
2.03350,100.00463,-0.01935,0.000000
2.03400,100.00361,-0.01950,0.000000
2.03450,100.00252,-0.01965,0.000000
2.03500,100.00137,-0.01980,0.000000
2.03550,100.00015,-0.01995,0.000000
2.03600,99.99885,-0.02010,0.000000
2.03650,99.99747,-0.02025,0.000000
2.03700,99.99602,-0.02040,0.000000
2.03750,99.99448,-0.02055,0.000000
2.03800,99.99287,-0.02070,0.000000
2.03850,99.99117,-0.02085,0.000000
2.03900,99.98938,-0.02100,0.000000
2.03950,99.98750,-0.02115,0.000000
2.04000,99.98553,-0.02130,0.000000
2.04050,99.98347,-0.02145,0.000000
2.04100,99.98131,-0.02160,0.000000
2.04150,99.97906,-0.02175,0.000000
2.04200,99.97671,-0.02190,0.000000
2.04250,99.97426,-0.02205,0.000000
2.04300,99.97171,-0.02220,0.000000
2.04350,99.96906,-0.02235,0.000000
2.04400,99.96631,-0.02250,0.000000
2.04450,99.96345,-0.02265,0.000000
2.04500,99.96048,-0.02280,0.000000
2.04550,99.95741,-0.02295,0.000000
2.04600,99.95423,-0.02310,0.000000
2.04650,99.95093,-0.02325,0.000000
2.04700,99.94753,-0.02340,0.000000
2.04750,99.94401,-0.02355,0.000000
2.04800,99.94038,-0.02370,0.000000
2.04850,99.93664,-0.02385,0.000000
2.04900,99.93278,-0.02400,0.000000
2.04950,99.92880,-0.02415,0.000000
2.05000,99.92471,-0.02430,0.000000
2.05050,99.92050,-0.02445,0.000000
2.05100,99.91617,-0.02460,0.000000
2.05150,99.91171,-0.02475,0.000000
2.05200,99.90714,-0.02490,0.000000
2.05250,99.90245,-0.02505,0.000000
2.05300,99.89763,-0.02520,0.000000
2.05350,99.89269,-0.02535,0.000000
2.05400,99.88762,-0.02550,0.000000
2.05450,99.88243,-0.02565,0.000000
2.05500,99.87711,-0.02580,0.000000
2.05550,99.87167,-0.02595,0.000000
2.05600,99.86610,-0.02610,0.000000
2.05650,99.86040,-0.02625,0.000000
2.05700,99.85457,-0.02640,0.000000
2.05750,99.84862,-0.02655,0.000000
2.05800,99.84253,-0.02670,0.000000
2.05850,99.83631,-0.02685,0.000000
2.05900,99.82997,-0.02700,0.000000
2.05950,99.82349,-0.02715,0.000000
2.06000,99.81688,-0.02730,0.000000
2.06050,99.81013,-0.02745,0.000000
2.06100,99.80325,-0.02760,0.000000
2.06150,99.79624,-0.02775,0.000000
2.06200,99.78910,-0.02790,0.000000
2.06250,99.78182,-0.02805,0.000000
2.06300,99.77440,-0.02820,0.000000
2.06350,99.76685,-0.02835,0.000000
2.06400,99.75916,-0.02850,0.000000
2.06450,99.75134,-0.02865,0.000000
2.06500,99.74337,-0.02880,0.000000
2.06550,99.73528,-0.02895,0.000000
2.06600,99.72704,-0.02910,0.000000
2.06650,99.71866,-0.02925,0.000000
2.06700,99.71015,-0.02940,0.000000
2.06750,99.70149,-0.02955,0.000000
2.06800,99.69270,-0.02970,0.000000
2.06850,99.68377,-0.02985,0.000000
2.06900,99.67469,-0.03000,0.000000
2.06950,99.66548,-0.03015,0.000000
2.07000,99.65612,-0.03030,0.000000
2.07050,99.64662,-0.03045,0.000000
2.07100,99.63698,-0.03060,0.000000
2.07150,99.62720,-0.03075,0.000000
2.07200,99.61727,-0.03090,0.000000
2.07250,99.60720,-0.03105,0.000000
2.07300,99.59699,-0.03120,0.000000
2.07350,99.58664,-0.03135,0.000000
2.07400,99.57614,-0.03150,0.000000
2.07450,99.56549,-0.03165,0.000000
2.07500,99.55470,-0.03180,0.000000
2.07550,99.54377,-0.03195,0.000000
2.07600,99.53269,-0.03210,0.000000
2.07650,99.52147,-0.03225,0.000000
2.07700,99.51009,-0.03240,0.000000
2.07750,99.49858,-0.03255,0.000000
2.07800,99.48691,-0.03270,0.000000
2.07850,99.47510,-0.03285,0.000000
2.07900,99.46314,-0.03300,0.000000
2.07950,99.45104,-0.03315,0.000000
2.08000,99.43878,-0.03330,0.000000
2.08050,99.42638,-0.03345,0.000000
2.08100,99.41383,-0.03360,0.000000
2.08150,99.40113,-0.03375,0.000000
2.08200,99.38829,-0.03390,0.000000
2.08250,99.37529,-0.03405,0.000000
2.08300,99.36214,-0.03420,0.000000
2.08350,99.34885,-0.03435,0.000000
2.08400,99.33540,-0.03450,0.000000
2.08450,99.32180,-0.03465,0.000000
2.08500,99.30805,-0.03480,0.000000
2.08550,99.29416,-0.03495,0.000000
2.08600,99.28011,-0.03510,0.000000
2.08650,99.26590,-0.03525,0.000000
2.08700,99.25155,-0.03540,0.000000
2.08750,99.23705,-0.03555,0.000000
2.08800,99.22239,-0.03570,0.000000
2.08850,99.20758,-0.03585,0.000000
2.08900,99.19262,-0.03600,0.000000
2.08950,99.17750,-0.03615,0.000000
2.09000,99.16223,-0.03630,0.000000
2.09050,99.14681,-0.03645,0.000000
2.09100,99.13123,-0.03660,0.000000
2.09150,99.11550,-0.03675,0.000000
2.09200,99.09962,-0.03690,0.000000
2.09250,99.08358,-0.03705,0.000000
2.09300,99.06739,-0.03720,0.000000
2.09350,99.05104,-0.03735,0.000000
2.09400,99.03453,-0.03750,0.000000
2.09450,99.01787,-0.03765,0.000000
2.09500,99.00106,-0.03780,0.000000
2.09550,98.98409,-0.03795,0.000000
2.09600,98.96696,-0.03810,0.000000
2.09650,98.94967,-0.03825,0.000000
2.09700,98.93223,-0.03840,0.000000
2.09750,98.91463,-0.03855,0.000000
2.09800,98.89688,-0.03870,0.000000
2.09850,98.87896,-0.03885,0.000000
2.09900,98.86089,-0.03900,0.000000
2.09950,98.84266,-0.03915,0.000000
2.10000,98.82427,-0.03930,0.000000
2.10050,98.80573,-0.03945,0.000000
2.10100,98.78702,-0.03960,0.000000
2.10150,98.76816,-0.03975,0.000000
2.10200,98.74913,-0.03990,0.000000
2.10250,98.72995,-0.04005,0.000000
2.10300,98.71061,-0.04020,0.000000
2.10350,98.69110,-0.04035,0.000000
2.10400,98.67144,-0.04050,0.000000
2.10450,98.65161,-0.04065,0.000000
2.10500,98.63163,-0.04080,0.000000
2.10550,98.61148,-0.04095,0.000000
2.10600,98.59118,-0.04110,0.000000
2.10650,98.57071,-0.04125,0.000000
2.10700,98.55008,-0.04140,0.000000
2.10750,98.52928,-0.04155,0.000000
2.10800,98.50833,-0.04170,0.000000
2.10850,98.48721,-0.04185,0.000000
2.10900,98.46593,-0.04200,0.000000
2.10950,98.44449,-0.04215,0.000000
2.11000,98.42288,-0.04230,0.000000
2.11050,98.40111,-0.04245,0.000000
2.11100,98.37918,-0.04260,0.000000
2.11150,98.35708,-0.04275,0.000000
2.11200,98.33482,-0.04290,0.000000
2.11250,98.31240,-0.04305,0.000000
2.11300,98.28980,-0.04320,0.000000
2.11350,98.26705,-0.04335,0.000000
2.11400,98.24413,-0.04350,0.000000
2.11450,98.22104,-0.04365,0.000000
2.11500,98.19779,-0.04380,0.000000
2.11550,98.17437,-0.04395,0.000000
2.11600,98.15079,-0.04410,0.000000
2.11650,98.12704,-0.04425,0.000000
2.11700,98.10312,-0.04440,0.000000
2.11750,98.07903,-0.04455,0.000000
2.11800,98.05478,-0.04470,0.000000
2.11850,98.03036,-0.04485,0.000000
2.11900,98.00578,-0.04500,0.000000
2.11950,97.98102,-0.04515,0.000000
2.12000,97.95610,-0.04530,0.000000
2.12050,97.93101,-0.04545,0.000000
2.12100,97.90575,-0.04560,0.000000
2.12150,97.88032,-0.04575,0.000000
2.12200,97.85472,-0.04590,0.000000
2.12250,97.82896,-0.04605,0.000000
2.12300,97.80302,-0.04620,0.000000
2.12350,97.77691,-0.04635,0.000000
2.12400,97.75063,-0.04650,0.000000
2.12450,97.72419,-0.04665,0.000000
2.12500,97.69757,-0.04680,0.000000
2.12550,97.67078,-0.04695,0.000000
2.12600,97.64382,-0.04710,0.000000
2.12650,97.61669,-0.04725,0.000000
2.12700,97.58938,-0.04740,0.000000
2.12750,97.56191,-0.04755,0.000000
2.12800,97.53426,-0.04770,0.000000
2.12850,97.50644,-0.04785,0.000000
2.12900,97.47845,-0.04800,0.000000
2.12950,97.45028,-0.04815,0.000000
2.13000,97.42194,-0.04830,0.000000
2.13050,97.39343,-0.04845,0.000000
2.13100,97.36475,-0.04860,0.000000
2.13150,97.33589,-0.04875,0.000000
2.13200,97.30685,-0.04890,0.000000
2.13250,97.27764,-0.04905,0.000000
2.13300,97.24826,-0.04920,0.000000
2.13350,97.21870,-0.04935,0.000000
2.13400,97.18897,-0.04950,0.000000
2.13450,97.15906,-0.04965,0.000000
2.13500,97.12897,-0.04980,0.000000
2.13550,97.09871,-0.04995,0.000000
2.13600,97.06827,-0.05010,0.000000
2.13650,97.03766,-0.05025,0.000000
2.13700,97.00687,-0.05040,0.000000
2.13750,96.97590,-0.05055,0.000000
2.13800,96.94476,-0.05070,0.000000
2.13850,96.91343,-0.05085,0.000000
