t,theta_deg,force_N,pin_radial_mm,pin_axial_mm,pen_travel_mm,pen_seat_mm,pen_stop_mm,pen_interface_mm
1.501000,218.801832,0.000000,0.194325,0.024726,0.000000,0.000000,0.000000,0.000359
1.501500,218.801832,0.000000,0.194325,0.024726,0.000000,0.000000,0.000000,0.000359
1.502000,218.801832,0.000000,0.194325,0.024726,0.000000,0.000000,0.000000,0.000359
1.502500,218.801832,0.000000,0.194325,0.024726,0.000000,0.000000,0.000000,0.000359
1.503000,218.801832,0.000000,0.194324,0.024726,0.000000,0.000000,0.000000,0.000359
1.503500,218.801831,0.000000,0.194324,0.024726,0.000000,0.000000,0.000000,0.000359
1.504000,218.801831,0.000000,0.194324,0.024726,0.000000,0.000000,0.000000,0.000359
1.504500,218.801831,0.000000,0.194324,0.024726,0.000000,0.000000,0.000000,0.000359
1.505000,218.801831,0.000000,0.194324,0.024726,0.000000,0.000000,0.000000,0.000359
1.505500,218.801831,0.000000,0.194324,0.024726,0.000000,0.000000,0.000000,0.000359
1.506000,218.801831,0.000000,0.194324,0.024726,0.000000,0.000000,0.000000,0.000359
1.506500,218.801831,0.000000,0.194324,0.024726,0.000000,0.000000,0.000000,0.000359
1.507000,218.801831,0.000000,0.194324,0.024726,0.000000,0.000000,0.000000,0.000359
1.507500,218.801831,0.000000,0.194324,0.024726,0.000000,0.000000,0.000000,0.000359
1.508000,218.801831,0.000000,0.194324,0.024726,0.000000,0.000000,0.000000,0.000359
1.508500,218.801830,0.000000,0.194324,0.024726,0.000000,0.000000,0.000000,0.000359
1.509000,218.801830,0.000000,0.194324,0.024726,0.000000,0.000000,0.000000,0.000359
1.509500,218.801830,0.000000,0.194324,0.024726,0.000000,0.000000,0.000000,0.000359
1.510000,218.801830,0.000000,0.194324,0.024726,0.000000,0.000000,0.000000,0.000359
1.510500,218.801830,0.000000,0.194324,0.024726,0.000000,0.000000,0.000000,0.000359
1.511000,218.801830,0.000000,0.194323,0.024726,0.000000,0.000000,0.000000,0.000359
1.511500,218.801830,0.000000,0.194323,0.024726,0.000000,0.000000,0.000000,0.000359
1.512000,218.801830,0.000000,0.194323,0.024726,0.000000,0.000000,0.000000,0.000359
1.512500,218.801830,0.000000,0.194323,0.024726,0.000000,0.000000,0.000000,0.000359
1.513000,218.801830,0.000000,0.194323,0.024726,0.000000,0.000000,0.000000,0.000359
1.513500,218.801830,0.000000,0.194323,0.024726,0.000000,0.000000,0.000000,0.000359
1.514000,218.801830,0.000000,0.194323,0.024726,0.000000,0.000000,0.000000,0.000359
1.514500,218.801829,0.000000,0.194323,0.024726,0.000000,0.000000,0.000000,0.000359
1.515000,218.801829,0.000000,0.194323,0.024726,0.000000,0.000000,0.000000,0.000359
1.515500,218.801829,0.000000,0.194323,0.024726,0.000000,0.000000,0.000000,0.000359
1.516000,218.801829,0.000000,0.194323,0.024726,0.000000,0.000000,0.000000,0.000359
1.516500,218.801829,0.000000,0.194323,0.024726,0.000000,0.000000,0.000000,0.000359
1.517000,218.801829,0.000000,0.194322,0.024726,0.000000,0.000000,0.000000,0.000359
1.517500,218.801829,0.000000,0.194322,0.024726,0.000000,0.000000,0.000000,0.000359
1.518000,218.801829,0.000000,0.194323,0.024726,0.000000,0.000000,0.000000,0.000359
1.518500,218.801829,0.000000,0.194322,0.024726,0.000000,0.000000,0.000000,0.000359
1.519000,218.801828,0.000000,0.194322,0.024726,0.000000,0.000000,0.000000,0.000359
1.519500,218.801828,0.000000,0.194322,0.024726,0.000000,0.000000,0.000000,0.000359
1.520000,218.801828,0.000000,0.194322,0.024726,0.000000,0.000000,0.000000,0.000359
1.520500,218.801828,0.000000,0.194322,0.024726,0.000000,0.000000,0.000000,0.000359
1.521000,218.801828,0.000000,0.194322,0.024726,0.000000,0.000000,0.000000,0.000359
1.521500,218.801828,0.000000,0.194322,0.024726,0.000000,0.000000,0.000000,0.000359
1.522000,218.801828,0.000000,0.194322,0.024726,0.000000,0.000000,0.000000,0.000359
1.522500,218.801828,0.000000,0.194322,0.024726,0.000000,0.000000,0.000000,0.000359
1.523000,218.801828,0.000000,0.194322,0.024726,0.000000,0.000000,0.000000,0.000359
1.523500,218.801828,0.000000,0.194322,0.024726,0.000000,0.000000,0.000000,0.000359
1.524000,218.801827,0.000000,0.194322,0.024726,0.000000,0.000000,0.000000,0.000359
1.524500,218.801827,0.000000,0.194322,0.024726,0.000000,0.000000,0.000000,0.000359
1.525000,218.801827,0.000000,0.194321,0.024726,0.000000,0.000000,0.000000,0.000359
1.525500,218.801827,0.000000,0.194321,0.024726,0.000000,0.000000,0.000000,0.000359
1.526000,218.801827,0.000000,0.194321,0.024726,0.000000,0.000000,0.000000,0.000359
1.526500,218.801827,0.000000,0.194321,0.024726,0.000000,0.000000,0.000000,0.000359
1.527000,218.801827,0.000000,0.194321,0.024726,0.000000,0.000000,0.000000,0.000359
1.527500,218.801827,0.000000,0.194321,0.024726,0.000000,0.000000,0.000000,0.000359
1.528000,218.801827,0.000000,0.194321,0.024726,0.000000,0.000000,0.000000,0.000359
1.528500,218.801827,0.000000,0.194321,0.024726,0.000000,0.000000,0.000000,0.000359
1.529000,218.801826,0.000000,0.194321,0.024726,0.000000,0.000000,0.000000,0.000359
1.529500,218.801826,0.000000,0.194321,0.024726,0.000000,0.000000,0.000000,0.000359
1.530000,218.801826,0.000000,0.194321,0.024726,0.000000,0.000000,0.000000,0.000359
1.530500,218.801826,0.000000,0.194321,0.024726,0.000000,0.000000,0.000000,0.000359
1.531000,218.801826,0.000000,0.194320,0.024726,0.000000,0.000000,0.000000,0.000359
1.531500,218.801826,0.000000,0.194321,0.024726,0.000000,0.000000,0.000000,0.000359
1.532000,218.801826,0.000000,0.194321,0.024726,0.000000,0.000000,0.000000,0.000359
1.532500,218.801826,0.000000,0.194321,0.024726,0.000000,0.000000,0.000000,0.000359
1.533000,218.801826,0.000000,0.194320,0.024726,0.000000,0.000000,0.000000,0.000359
1.533500,218.801826,0.000000,0.194320,0.024726,0.000000,0.000000,0.000000,0.000359
1.534000,218.801826,0.000000,0.194320,0.024726,0.000000,0.000000,0.000000,0.000359
1.534500,218.801826,0.000000,0.194320,0.024726,0.000000,0.000000,0.000000,0.000359
1.535000,218.801825,0.000000,0.194320,0.024726,0.000000,0.000000,0.000000,0.000359
1.535500,218.801825,0.000000,0.194320,0.024726,0.000000,0.000000,0.000000,0.000359
1.536000,218.801825,0.000000,0.194320,0.024726,0.000000,0.000000,0.000000,0.000359
1.536500,218.801825,0.000000,0.194320,0.024726,0.000000,0.000000,0.000000,0.000359
1.537000,218.801825,0.000000,0.194320,0.024726,0.000000,0.000000,0.000000,0.000359
1.537500,218.801825,0.000000,0.194320,0.024726,0.000000,0.000000,0.000000,0.000359
1.538000,218.801825,0.000000,0.194320,0.024726,0.000000,0.000000,0.000000,0.000359
1.538500,218.801825,0.000000,0.194320,0.024726,0.000000,0.000000,0.000000,0.000359
1.539000,218.801825,0.000000,0.194319,0.024726,0.000000,0.000000,0.000000,0.000359
1.539500,218.801824,0.000000,0.194319,0.024726,0.000000,0.000000,0.000000,0.000359
1.540000,218.801824,0.000000,0.194319,0.024726,0.000000,0.000000,0.000000,0.000359
1.540500,218.801824,0.000000,0.194319,0.024726,0.000000,0.000000,0.000000,0.000359
1.541000,218.801824,0.000000,0.194319,0.024726,0.000000,0.000000,0.000000,0.000359
1.541500,218.801824,0.000000,0.194319,0.024726,0.000000,0.000000,0.000000,0.000359
1.542000,218.801824,-0.000075,0.194319,0.024726,0.000000,0.000000,0.000000,0.000359
1.542500,218.801824,-0.000150,0.194319,0.024726,0.000000,0.000000,0.000000,0.000359
1.543000,218.801824,-0.000225,0.194319,0.024726,0.000000,0.000000,0.000000,0.000359
1.543500,218.801824,-0.000300,0.194319,0.024726,0.000000,0.000000,0.000000,0.000359
1.544000,218.801824,-0.000375,0.194319,0.024726,0.000000,0.000000,0.000000,0.000359
1.544500,218.801823,-0.000450,0.194319,0.024726,0.000000,0.000000,0.000000,0.000359
1.545000,218.801823,-0.000525,0.194319,0.024726,0.000000,0.000000,0.000000,0.000359
1.545500,218.801823,-0.000600,0.194319,0.024726,0.000000,0.000000,0.000000,0.000359
1.546000,218.801823,-0.000675,0.194319,0.024726,0.000000,0.000000,0.000000,0.000359
1.546500,218.801823,-0.000750,0.194319,0.024726,0.000000,0.000000,0.000000,0.000359
1.547000,218.801823,-0.000825,0.194318,0.024726,0.000000,0.000000,0.000000,0.000359
1.547500,218.801823,-0.000900,0.194318,0.024726,0.000000,0.000000,0.000000,0.000359
1.548000,218.801823,-0.000975,0.194318,0.024726,0.000000,0.000000,0.000000,0.000359
1.548500,218.801823,-0.001050,0.194318,0.024726,0.000000,0.000000,0.000000,0.000359
1.549000,218.801823,-0.001125,0.194318,0.024726,0.000000,0.000000,0.000000,0.000359
1.549500,218.801822,-0.001200,0.194318,0.024726,0.000000,0.000000,0.000000,0.000359
1.550000,218.801822,-0.001275,0.194318,0.024726,0.000000,0.000000,0.000000,0.000359
1.550500,218.801822,-0.001350,0.194318,0.024726,0.000000,0.000000,0.000000,0.000359
1.551000,218.801822,-0.001425,0.194318,0.024726,0.000000,0.000000,0.000000,0.000359
1.551500,218.801822,-0.001500,0.194318,0.024726,0.000000,0.000000,0.000000,0.000359
1.552000,218.801822,-0.001575,0.194318,0.024726,0.000000,0.000000,0.000000,0.000359
1.552500,218.801822,-0.001650,0.194318,0.024726,0.000000,0.000000,0.000000,0.000359
1.553000,218.801821,-0.001725,0.194318,0.024726,0.000000,0.000000,0.000000,0.000359
1.553500,218.801821,-0.001800,0.194317,0.024726,0.000000,0.000000,0.000000,0.000359
1.554000,218.801821,-0.001875,0.194317,0.024726,0.000000,0.000000,0.000000,0.000359
1.554500,218.801821,-0.001950,0.194317,0.024726,0.000000,0.000000,0.000000,0.000359
1.555000,218.801821,-0.002025,0.194317,0.024726,0.000000,0.000000,0.000000,0.000359
1.555500,218.801821,-0.002100,0.194317,0.024726,0.000000,0.000000,0.000000,0.000359
1.556000,218.801821,-0.002175,0.194317,0.024726,0.000000,0.000000,0.000000,0.000359
1.556500,218.801821,-0.002250,0.194317,0.024726,0.000000,0.000000,0.000000,0.000359
1.557000,218.801821,-0.002325,0.194317,0.024726,0.000000,0.000000,0.000000,0.000359
1.557500,218.801820,-0.002400,0.194317,0.024726,0.000000,0.000000,0.000000,0.000359
1.558000,218.801820,-0.002475,0.194317,0.024726,0.000000,0.000000,0.000000,0.000359
1.558500,218.801820,-0.002550,0.194317,0.024726,0.000000,0.000000,0.000000,0.000359
1.559000,218.801820,-0.002625,0.194317,0.024726,0.000000,0.000000,0.000000,0.000359
1.559500,218.801820,-0.002700,0.194317,0.024726,0.000000,0.000000,0.000000,0.000359
1.560000,218.801820,-0.002775,0.194317,0.024726,0.000000,0.000000,0.000000,0.000359
1.560500,218.801820,-0.002850,0.194317,0.024726,0.000000,0.000000,0.000000,0.000359
1.561000,218.801820,-0.002925,0.194317,0.024726,0.000000,0.000000,0.000000,0.000359
1.561500,218.801819,-0.003000,0.194317,0.024726,0.000000,0.000000,0.000000,0.000359
1.562000,218.801819,-0.003075,0.194316,0.024726,0.000000,0.000000,0.000000,0.000359
1.562500,218.801819,-0.003150,0.194316,0.024726,0.000000,0.000000,0.000000,0.000359
1.563000,218.801819,-0.003225,0.194316,0.024726,0.000000,0.000000,0.000000,0.000359
1.563500,218.801819,-0.003300,0.194316,0.024726,0.000000,0.000000,0.000000,0.000359
1.564000,218.801819,-0.003375,0.194316,0.024726,0.000000,0.000000,0.000000,0.000359
1.564500,218.801819,-0.003450,0.194316,0.024726,0.000000,0.000000,0.000000,0.000359
1.565000,218.801819,-0.003525,0.194316,0.024726,0.000000,0.000000,0.000000,0.000359
1.565500,218.801819,-0.003600,0.194316,0.024726,0.000000,0.000000,0.000000,0.000359
1.566000,218.801818,-0.003675,0.194316,0.024726,0.000000,0.000000,0.000000,0.000359
1.566500,218.801818,-0.003750,0.194316,0.024726,0.000000,0.000000,0.000000,0.000359
1.567000,218.801818,-0.003825,0.194316,0.024726,0.000000,0.000000,0.000000,0.000359
1.567500,218.801818,-0.003900,0.194316,0.024726,0.000000,0.000000,0.000000,0.000359
1.568000,218.801818,-0.003975,0.194316,0.024726,0.000000,0.000000,0.000000,0.000359
1.568500,218.801818,-0.004050,0.194315,0.024726,0.000000,0.000000,0.000000,0.000359
1.569000,218.801818,-0.004125,0.194315,0.024726,0.000000,0.000000,0.000000,0.000359
1.569500,218.801818,-0.004200,0.194315,0.024726,0.000000,0.000000,0.000000,0.000359
